geographicAreaM49,Geographic Area,measuredItemCPC,Item,measuredElement,Element,timePointYears,Year,Value,flagObservationStatus,flagMethod
1249,China,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
1249,China,21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
1249,China,21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
1249,China,21160.03,"Edible offals and liver of ducks, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
1249,China,21160.03,"Edible offals and liver of ducks, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
1249,China,21160.03,"Edible offals and liver of ducks, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
1249,China,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21513,"Buffalo fat, unrendered",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21513,"Buffalo fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21513,"Buffalo fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1249,China,21519.02,Fat of camels,5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
1249,China,21519.02,Fat of camels,5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
1249,China,21519.02,Fat of camels,5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
344,"China,H.Kong",02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,26500,E,f
344,"China,H.Kong",02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,25953,,-
344,"China,H.Kong",02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,12,E,f
344,"China,H.Kong",02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,12,E,f
344,"China,H.Kong",02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,9500,E,f
344,"China,H.Kong",02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,9045,,-
344,"China,H.Kong",02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,1650000,E,f
344,"China,H.Kong",02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,1638110,,-
344,"China,H.Kong",02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,18000,E,f
344,"China,H.Kong",02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,18000,E,f
344,"China,H.Kong",02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,270,E,f
344,"China,H.Kong",02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,260,E,f
344,"China,H.Kong",02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,25953,,c
344,"China,H.Kong",02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2012,2012,9045,,c
344,"China,H.Kong",21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,25953,,c
344,"China,H.Kong",21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,1638110,,c
344,"China,H.Kong",21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,9045,,c
344,"China,H.Kong",21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,25953,,c
344,"China,H.Kong",21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,1638110,,c
344,"China,H.Kong",21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,9045,,c
344,"China,H.Kong",21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,1638110,,c
344,"China,H.Kong",21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,25953,,c
344,"China,H.Kong",21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,9045,,c
446,"China, Macao",02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,2400,E,f
446,"China, Macao",02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,2358,,-
446,"China, Macao",02123,Goats,5315,Slaughtered/Prod Animals [head],2014,2014,0,M,-
446,"China, Macao",02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,0,M,-
446,"China, Macao",02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,0,M,-
446,"China, Macao",02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,99000,E,f
446,"China, Macao",02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,98769,,-
446,"China, Macao",02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,4000,E,f
446,"China, Macao",02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,4000,E,f
446,"China, Macao",02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
446,"China, Macao",02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
446,"China, Macao",02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
446,"China, Macao",02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2014,2014,0,M,-
446,"China, Macao",02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,0,M,-
446,"China, Macao",02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,0,M,-
446,"China, Macao",02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,2358,,c
446,"China, Macao",02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
446,"China, Macao",02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
446,"China, Macao",21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,2358,,c
446,"China, Macao",21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,98769,,c
446,"China, Macao",21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
446,"China, Macao",21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
446,"China, Macao",21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,2358,,c
446,"China, Macao",21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,98769,,c
446,"China, Macao",21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
446,"China, Macao",21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
446,"China, Macao",21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,98769,,c
446,"China, Macao",21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,2358,,c
446,"China, Macao",21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,0,M,-
446,"China, Macao",21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,0,M,-
1248,"China, Main",02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,44917000,T,-
1248,"China, Main",02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,44299000,T,-
1248,"China, Main",02112,Buffalo,5315,Slaughtered/Prod Animals [head],2013,2013,3365000,E,f
1248,"China, Main",02112,Buffalo,5315,Slaughtered/Prod Animals [head],2012,2012,3310000,E,f
1248,"China, Main",02121.01,Camels,5315,Slaughtered/Prod Animals [head],2013,2013,67000,E,f
1248,"China, Main",02121.01,Camels,5315,Slaughtered/Prod Animals [head],2012,2012,67000,E,f
1248,"China, Main",02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,130000000,T,-
1248,"China, Main",02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,129206000,T,-
1248,"China, Main",02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,145868000,T,-
1248,"China, Main",02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,141736000,T,-
1248,"China, Main",02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,1600000,E,f
1248,"China, Main",02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,1600000,E,f
1248,"China, Main",02132,Asses,5315,Slaughtered/Prod Animals [head],2013,2013,2400000,E,f
1248,"China, Main",02132,Asses,5315,Slaughtered/Prod Animals [head],2012,2012,2400000,E,f
1248,"China, Main",02133,Mules and hinnies,5315,Slaughtered/Prod Animals [head],2013,2013,520000,E,f
1248,"China, Main",02133,Mules and hinnies,5315,Slaughtered/Prod Animals [head],2012,2012,520000,E,f
1248,"China, Main",02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,715569980,,-
1248,"China, Main",02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,697894980,,-
1248,"China, Main",02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,9115400,T,-
1248,"China, Main",02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,9251000,T,-
1248,"China, Main",02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2013,2013,642600,T,-
1248,"China, Main",02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2012,2012,652180,T,-
1248,"China, Main",02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,2142000,T,-
1248,"China, Main",02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,2173860,T,-
1248,"China, Main",02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2013,2013,475000,E,f
1248,"China, Main",02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2012,2012,478000,E,f
1248,"China, Main",02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,44917000,T,c
1248,"China, Main",02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,44299000,T,c
1248,"China, Main",02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,130000000,T,c
1248,"China, Main",02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,129206000,T,c
1248,"China, Main",02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2013,2013,145868000,T,c
1248,"China, Main",02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2012,2012,141736000,T,c
1248,"China, Main",21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,45841500,T,p
1248,"China, Main",21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,44916500,T,p
1248,"China, Main",21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,44299000,T,-
1248,"China, Main",21112,"Meat of buffalo, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,3450000,T,p
1248,"China, Main",21112,"Meat of buffalo, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,3365000,E,f
1248,"China, Main",21112,"Meat of buffalo, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,3310000,E,f
1248,"China, Main",21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,735100000,T,p
1248,"China, Main",21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,715569980,,c
1248,"China, Main",21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,697894980,,c
1248,"China, Main",21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,135652000,E,f
1248,"China, Main",21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,130000000,T,c
1248,"China, Main",21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,129206000,T,c
1248,"China, Main",21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,153145000,E,f
1248,"China, Main",21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,145868000,T,c
1248,"China, Main",21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,141736000,T,c
1248,"China, Main",21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,9115400,T,-
1248,"China, Main",21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,9251000,T,-
1248,"China, Main",21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,2142000,T,-
1248,"China, Main",21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,2173860,T,-
1248,"China, Main",21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,642600,T,-
1248,"China, Main",21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,652180,T,-
1248,"China, Main",21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,44917000,T,c
1248,"China, Main",21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,44299000,T,c
1248,"China, Main",21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,715569980,,c
1248,"China, Main",21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,697894980,,c
1248,"China, Main",21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,130000000,T,c
1248,"China, Main",21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,129206000,T,c
1248,"China, Main",21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,145868000,T,c
1248,"China, Main",21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,141736000,T,c
1248,"China, Main",21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2013,2013,500,E,f
1248,"China, Main",21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2012,2012,500,E,f
1248,"China, Main",21160.03,"Edible offals and liver of ducks, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2013,2013,1000,E,f
1248,"China, Main",21160.03,"Edible offals and liver of ducks, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2012,2012,1000,E,f
1248,"China, Main",21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,715569980,,c
1248,"China, Main",21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,697894980,,c
1248,"China, Main",21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,44917000,T,c
1248,"China, Main",21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,44299000,T,c
1248,"China, Main",21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,130000000,T,c
1248,"China, Main",21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,129206000,T,c
1248,"China, Main",21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,145868000,T,c
1248,"China, Main",21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,141736000,T,c
158,"China,Taiwan",02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,30000,E,f
158,"China,Taiwan",02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,29223,T,-
158,"China,Taiwan",02112,Buffalo,5315,Slaughtered/Prod Animals [head],2013,2013,1600,E,f
158,"China,Taiwan",02112,Buffalo,5315,Slaughtered/Prod Animals [head],2012,2012,1700,T,-
158,"China,Taiwan",02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,90000,E,f
158,"China,Taiwan",02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,90129,,-
158,"China,Taiwan",02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,9000000,E,f
158,"China,Taiwan",02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,8965036,,-
158,"China,Taiwan",02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,330000,E,f
158,"China,Taiwan",02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,324521,,-
158,"China,Taiwan",02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2013,2013,220,E,f
158,"China,Taiwan",02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2012,2012,237,,-
158,"China,Taiwan",02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2013,2013,4900,E,f
